Date,Community 1,Community 2,Community 3
2014-01-30 00:00:00,140.99138923669904,100.3522537371711,171.25779674949555
2014-01-31 00:00:00,141.67095488453398,102.48262119547626,173.629767300122
2014-02-03 00:00:00,142.3627401793893,102.41662875062208,171.97909465840365
2014-02-04 00:00:00,142.2936757251688,101.80531174339472,171.84945609817453
2014-02-05 00:00:00,141.60330643706808,101.06421555985622,164.07547848428655
2014-02-06 00:00:00,141.53861267655853,101.17820598157176,163.81677136879964
2014-02-07 00:00:00,138.29459296904227,95.62411190834082,158.95945626512858
2014-02-10 00:00:00,137.26131093907372,94.4118968521031,157.84901141819725
2014-02-11 00:00:00,135.8619230306516,93.60866017279088,155.5861713983725
2014-02-12 00:00:00,134.94752111836627,93.27670732835627,153.17582590895827
2014-02-13 00:00:00,135.87840168329885,95.38834207975488,157.24674001002893
2014-02-14 00:00:00,135.75261067979778,93.77123187934784,154.57482685542843
2014-02-17 00:00:00,135.17099237727197,92.61013650600118,151.17455710531178
2014-02-18 00:00:00,134.27712792952423,92.60695345496562,151.49211628547934
2014-02-19 00:00:00,134.01975621596307,92.8340667353274,150.7377912444222
2014-02-20 00:00:00,134.5804917208413,94.36265030041423,151.0281339772559
2014-02-21 00:00:00,134.64363166592014,93.37915450777237,147.5969051198417
2014-02-24 00:00:00,134.33560741375013,92.70992131225839,146.21594407285144
2014-02-25 00:00:00,133.5145673395912,91.61495799935284,144.69860607007817
2014-02-26 00:00:00,133.05287143462726,92.23720816095341,145.76368773620874
2014-02-27 00:00:00,133.02791036234896,92.45660259855936,146.64128270131332
2014-02-28 00:00:00,132.11835946788858,90.56625410829706,143.13071722951065
2014-03-03 00:00:00,131.99914267352707,92.8823344660155,148.2486235125675
2014-03-04 00:00:00,132.2597634265099,91.05671867171057,145.23677759524483
2014-03-05 00:00:00,130.2134945315861,89.93643350682488,143.38802637907182
2014-03-06 00:00:00,129.04473347434393,89.04446952378208,141.8438707648829
2014-03-07 00:00:00,130.25538363139873,88.45295527229294,141.79114458046692
2014-03-10 00:00:00,130.80282514132162,90.01176414224717,143.08736323702234
2014-03-11 00:00:00,130.8027422781555,89.87087768669382,142.64027770155982
2014-03-12 00:00:00,131.4447300366603,92.04308498530057,145.55462051943402
2014-03-13 00:00:00,131.83922439906874,92.60225863564,147.54280794578145
2014-03-14 00:00:00,134.3447184830432,96.86665111289574,153.5955231670212
2014-03-17 00:00:00,133.6056420835042,93.01673829530841,148.78727603715046
2014-03-18 00:00:00,131.5214557759513,91.21454321797677,145.84933278286942
2014-03-19 00:00:00,130.93477412697914,90.78885388330751,143.10443430603598
2014-03-20 00:00:00,133.86072015067066,95.52546109086992,148.0053715907554
2014-03-21 00:00:00,132.5958292591014,94.21950084081077,146.63730253506833
2014-03-24 00:00:00,132.34512809282657,94.34833007537723,148.13638466240408
2014-03-25 00:00:00,132.3583983060612,94.6879938592526,149.06105742055183
2014-03-26 00:00:00,132.1006982880594,93.5655923625992,146.99070761621647
2014-03-27 00:00:00,131.8762438288613,94.4649981284513,147.68454758082797
2014-03-28 00:00:00,131.20539892485442,93.08162685705808,145.54888985003942
2014-03-31 00:00:00,130.20350814102073,91.48488071039468,142.82535506162048
2014-04-01 00:00:00,128.63801839939853,90.22554387187581,140.983342077648
