,III.L,ADM.L,AAL.L,ANTO.L,AHT.L,ABF.L,AZN.L,AV.L,BA.L,BARC.L,BDEV.L,BEZ.L,BKG.L,BP.L,BATS.L,BLND.L,BT-A.L,BNZL.L,CNA.L,CPG.L,CRDA.L,DCC.L,DGE.L,DPLM.L,EZJ.L,ENT.L,EXPN.L,FCIT.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HLMA.L,HL.L,HIK.L,HSX.L,HWDN.L,HSBA.L,IHG.L,IMI.L,IMB.L,INF.L,IAG.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,LSEG.L,MKS.L,MRO.L,MNDI.L,NG.L,NWG.L,NXT.L,PSON.L,PSN.L,PHNX.L,PRU.L,RKT.L,REL.L,RTO.L,RMV.L,RIO.L,RR.L,SGE.L,SBRY.L,SDR.L,SMT.L,SGRO.L,SVT.L,SHEL.L,SN.L,SMDS.L,SMIN.L,SPX.L,SSE.L,STAN.L,TW.L,TSCO.L,ULVR.L,UU.L,UTG.L,VTY.L,VOD.L,WEIR.L,WTB.L,WPP.L
SN.L,0.2289490538381922,0.2842078798689003,0.3028755249404784,0.23983963615079082,0.11608983903226318,0.3230985972449264,0.3654686355690225,0.2900750376203272,0.2270715713439202,0.25705801623948776,0.13011673884231278,0.2107440184177604,0.1798816421072894,0.3064430911926535,0.26736738280086586,0.2533095243161435,0.261486021756299,0.3178396867047474,0.3113098218968508,0.30614682570030793,0.2088898565834495,0.030227083467078458,0.34864163344274535,0.11788133351566216,0.174318123888239,0.08571985413560458,0.39245205692858187,0.32296527160847294,0.015674285264557188,0.21309907325028452,0.6415984417110472,0.36710835951547904,0.19624936951476105,0.28975886245011795,0.23171690214341986,0.12215427178276171,0.1507013919251718,0.29680842731486606,0.25319460468833815,0.2651205672472426,0.2486433331547955,0.17758604211240275,0.2858784000404762,0.25658341309632976,0.06448489165303414,0.2829482630598894,0.26634874781321977,0.2648026763300999,0.19558089589907587,0.12516329265917905,0.2440463594224527,0.22585692979129227,0.09972406515906414,0.2653878011115993,0.19933402752841672,0.1685909171215572,0.2648482889961928,0.2811847057309713,0.20278563158988275,0.1211405824657162,0.30498129389703593,0.30779785851629055,0.30056133405553404,0.2592775573414448,0.20553137548448872,0.3106313735535704,0.2754738451675405,0.2593604517011066,0.30493660034594544,0.3353547598417674,0.3520019351946237,0.18302032201251398,0.2520493206526494,0.25579597387895914,1.0,0.16196084588898002,0.29827996602269585,0.203796345804948,0.3108247032672478,0.32908094389368703,0.15457012905277004,0.30957108395964145,0.30838260408047036,0.3168404552957821,0.13757622294631183,0.16323703649562146,0.3091336477601196,0.26270947607551504,0.2780719358717117,0.3086431140927749
SMDS.L,0.23150197546650525,0.2907130936845149,0.3123046141078674,0.27501487280275466,0.19698879098498345,0.2070385363743023,0.17066090995824032,0.2681348467866377,0.15312173672808277,0.27156143071296346,0.26689710489650753,0.25104372160294763,0.24894655950105524,0.20720973889269975,0.19339303991558948,0.2746140720677603,0.20956904327978235,0.28906647342605846,0.17238385997893485,0.22609892120112915,0.27050938819099085,0.05234859088010016,0.22463842055009703,0.1411758558275637,0.2586171736422814,0.05857461073556334,0.30100353473789576,0.3017574838783448,0.02754903899221353,0.17962722504671036,0.5456755125897151,0.1988261456684939,0.25509158075556304,0.2564969261351601,0.19629110946747222,0.2118650679390558,0.17987984229887977,0.3047981093018629,0.28268397865689804,0.2886280154995874,0.1560169463568439,0.3286854604867238,0.33405894748632775,0.2608510094182214,0.10975445424777264,0.29244254765870686,0.2765999449419672,0.27299007699512196,0.2876658161213096,0.1648303031052268,0.2730256582770487,0.253093550119943,0.20874343132565068,0.42979816291234213,0.11236564741848432,0.22170229082451748,0.31029508112475507,0.27122866921782374,0.30793648960619757,0.1479689297363465,0.31833608815760156,0.13475703287866012,0.23472806076103298,0.24339131758086702,0.3658359698680923,0.2687552503868253,0.23859908919926354,0.23675759987981593,0.21329404455611206,0.2953475478495005,0.3382949504409836,0.2732195964376549,0.15191691172731075,0.1826050714408215,0.16196084588898002,1.0,0.25052183769750175,0.32045531934215105,0.17503959313029532,0.30610336332468707,0.27563129045394325,0.20483920114220705,0.16308845389369464,0.18051508897658847,0.22720538091404568,0.3232975743445135,0.21068311343224122,0.32929037272134837,0.3040784114201611,0.28247184737418635
SMIN.L,0.31640027883459526,0.2674135968176004,0.4513629382423041,0.3724037837385362,0.13331652360840035,0.3207550559199767,0.31483914740909263,0.4100513823291537,0.3874036349959521,0.35094742524338035,0.17990378066345308,0.24278200571086717,0.23217472333820754,0.36831209467012826,0.2833927391543673,0.34348851011777937,0.3172748773222393,0.3815407562538936,0.2930401642465438,0.37016654114999903,0.2863761830490854,0.07671713824378787,0.3637634531247973,0.12138785135982968,0.25080747751663873,0.07803152235647333,0.4066959709096693,0.43226627851785066,0.031906597537868835,0.3632044294293168,0.6595667956720623,0.30212931262940707,0.31130987952776323,0.2990527204479607,0.20737976766177135,0.15881599521576403,0.21687375046893537,0.40231190041141035,0.37856147319282524,0.38848737266349825,0.26200428937053294,0.2676892548711882,0.3944079469793382,0.34652208998347916,0.10087148070687002,0.37626939959298356,0.35132254039689975,0.3704568619849231,0.28395384023951453,0.14595701673391678,0.31308992276827213,0.2890148149359013,0.17260164668333974,0.37479992124801725,0.19179286075778126,0.25946020262098435,0.33839376472686583,0.3930695922150527,0.2750510566800536,0.13767823878141067,0.40636118096121177,0.296226570219867,0.4051996232364089,0.3106818423083612,0.24042086323021233,0.40852219483668184,0.4684667773136422,0.36789126621147794,0.33874414467437136,0.3943984895044148,0.4473722206438882,0.2821685783822714,0.3219806061277593,0.3058517092743278,0.29827996602269585,0.25052183769750175,1.0,0.2802169666880359,0.30727331982317246,0.3970611182893042,0.21285245332073863,0.31799630102081927,0.31682746294724284,0.337332078479892,0.21909542005943014,0.25338503560671827,0.3291073787493527,0.3881535943382943,0.375389142556486,0.4128824022691232
SPX.L,0.23203435031754982,0.30371494042359903,0.32549445153017337,0.3060169023031294,0.16030867649799088,0.2490608847793476,0.1633095291751183,0.2709220856554204,0.19555809554080966,0.2503985751482953,0.20951078007094318,0.23113192595878615,0.2284717765820976,0.2463945184588264,0.1725848815303448,0.2886678701455496,0.21363652431230493,0.24804384853846925,0.17090237693723156,0.24012829553378098,0.3150033137990166,0.07269419018163183,0.22168266618134536,0.12008390624766882,0.23464932510418016,0.0965320778338977,0.31845037661933,0.33261283965276695,0.02241306273494832,0.24340566419055779,0.6599467296087468,0.15463490646389566,0.33963256118818025,0.32385866848579453,0.19728773160553753,0.20888949529476644,0.1993998519620819,0.2862822740568157,0.3510310966604999,0.37663307882046804,0.16150972573252473,0.3563936827236423,0.32394341707279145,0.26574660658722365,0.11524328759470479,0.28116131641782216,0.27347886477587896,0.24288298311100617,0.259791980299139,0.1382961049638267,0.2652799731558655,0.22114317484533413,0.2674046074050944,0.28774031059804506,0.1201358244496896,0.17976355632993526,0.2712697305414007,0.25476783270398257,0.2796271693648037,0.08426237161708555,0.2827854332236865,0.1561883824592037,0.2352357034603213,0.22764579408713162,0.36335174804133136,0.30343905928810894,0.2959648445652511,0.24420559069246994,0.19279112249042965,0.3125254579167942,0.37395543041181245,0.2554057203932781,0.18227755974951454,0.21286681275770947,0.203796345804948,0.32045531934215105,0.2802169666880359,1.0,0.18513583189301458,0.29641730173276554,0.22263322460498583,0.19842498843473885,0.2164769850010376,0.18660159273901425,0.19536584222980574,0.28023278350963304,0.1946822068281683,0.41355474703723805,0.3038447363899158,0.3172132384856028
SSE.L,0.20825753409396003,0.24815849895019795,0.3425334003752644,0.2705967781212763,0.10257217330713818,0.3660817599542837,0.3295300918648624,0.2796782711055424,0.30116885112767017,0.23591958156539244,0.10862218890386109,0.24289465298524493,0.14978914220307493,0.39745074494266547,0.3819316457430639,0.2876910677981121,0.30828827623085797,0.3288480025792504,0.4728437465830375,0.3041326429599618,0.21177552229113242,0.0393650542210953,0.3971801298748866,0.1082981163176616,0.12700064603973824,0.026939061732063757,0.35161371092782767,0.407899828892334,0.0028780222008390486,0.28654877686044844,0.5846204808740617,0.36879386556107774,0.24694227597138613,0.2926289227371172,0.1801193460321249,0.12690826108870432,0.1567136388744677,0.3196800765994047,0.2951632328011578,0.21526489699344842,0.37449777569977233,0.20478032374342175,0.2456093461383583,0.24763580928563614,0.10022990790130819,0.30194560987119656,0.3054661295976998,0.25040717466954343,0.2101116721534463,0.06470986295937572,0.27105408524736996,0.22364067338512433,0.11519126703343098,0.2596615927017567,0.39718312443625065,0.20412976240466682,0.2714209664298297,0.276532554640649,0.14241439401141875,0.11752223319130005,0.30871808893218017,0.37674601726052814,0.3160941331832018,0.269822305289257,0.20179934510961972,0.3217677248811605,0.28739632967580947,0.25427589913082366,0.32266291209169606,0.36542853751120496,0.38577014622760397,0.2271302150051472,0.4780494489704407,0.32929337674096804,0.3108247032672478,0.17503959313029532,0.30727331982317246,0.18513583189301458,1.0,0.34460099493490476,0.10899869787674461,0.3546008288116807,0.3853549218316038,0.5662003622204368,0.1684660560876402,0.151739015491195,0.33863669261616475,0.24713754930158485,0.31171648537878527,0.31930459511563486
STAN.L,0.39724223850369295,0.38679970692238314,0.5552194472201146,0.4456602947430125,0.20389598285280128,0.3429476517075522,0.28931326955353304,0.550935671168972,0.3247042879813417,0.5403912847367969,0.30283844632463913,0.32489183314197373,0.3309983542987652,0.4235994859917648,0.28746825014620336,0.49156683403846974,0.3618045152735671,0.40025215426046623,0.2996941494575253,0.3983963911428744,0.34671318774574744,0.09094267331382558,0.3657636212625452,0.13084812917013033,0.32086463098339635,0.07419086218296746,0.5330119447357594,0.5059493623459973,0.014506429010515026,0.3872980432376292,0.6282146617425962,0.3096871867760156,0.3445687160814946,0.36459658400944955,0.26862792665506235,0.2133180043746577,0.2799358168515801,0.6568719707407031,0.47599938370389905,0.39579353970774006,0.28702235073582555,0.3431981192968485,0.4777742559020953,0.39901285876412945,0.09751942003942357,0.4755990708086164,0.5111857891739733,0.5161134166873567,0.4591981360815613,0.09939933041013908,0.4344346043755526,0.3673695204497064,0.19999263680328083,0.43969044275309105,0.2251319874995217,0.454402276390243,0.46728336087943495,0.40656445854803264,0.377402486161483,0.1485136926710567,0.5573164884071364,0.2584700159069636,0.38898861275641894,0.37061824025570217,0.3292269317928414,0.46019268276487457,0.47597999682952147,0.38163450614002986,0.3490394570039762,0.5593061355581016,0.5742819516955765,0.43635860060862375,0.2662707817866165,0.3405315377486019,0.32908094389368703,0.30610336332468707,0.3970611182893042,0.29641730173276554,0.34460099493490476,1.0,0.31501899613446094,0.3616359826402275,0.33670345215335035,0.35002739418659273,0.29655731823162884,0.34683497994719614,0.4023927502259413,0.4433809982010762,0.43839079008955373,0.515351800376458
TW.L,0.26096132989185206,0.25601915652873247,0.2825260153528898,0.3029796615159554,0.21737527548971067,0.2430693534386471,0.13476773812712153,0.29076547370398925,0.181720452119016,0.2890081965763268,0.4896064163588008,0.23264089831938434,0.3925561552059935,0.17271102737317967,0.1400467460771496,0.3609955023007491,0.20055940138648148,0.24310013303108038,0.13778420660285023,0.2411864481797401,0.2573372241362221,0.06789108049121947,0.19935766644850475,0.13256407106576096,0.25101742461435134,0.07900966083026549,0.2798186436219188,0.2664298143568955,0.05670143405420306,0.20356527073664596,0.5565597742146952,0.14416650918228546,0.24816461731979647,0.24800679635694808,0.1857232794427417,0.1962691294310031,0.25632162482709653,0.2699535066526636,0.32261304856426,0.35446749034685693,0.1826869684093667,0.2501213514715965,0.3194094114234523,0.2628490908126654,0.08546424258436448,0.3334961961082061,0.3674406052276584,0.3150547215430502,0.2672177425036256,0.13452476751371945,0.2319674524720837,0.3463604860323337,0.16031023449235274,0.2867335833375682,0.09726854672094767,0.28037279970344353,0.3742110659337374,0.24643958023135837,0.5720240090749172,0.13721877359521764,0.32846708324173146,0.11798167608897608,0.21246371542548545,0.28102171636943424,0.25808343882333756,0.3430317585581345,0.2648274408936668,0.22187647014504996,0.23031545254324615,0.29943361328338214,0.3290298308109872,0.3303479015429425,0.09609485654620796,0.13662758795457727,0.15457012905277004,0.27563129045394325,0.21285245332073863,0.22263322460498583,0.10899869787674461,0.31501899613446094,1.0,0.22538684712808518,0.16345702624346917,0.13269618324329432,0.2717719239855734,0.5274401596032192,0.15329219607638936,0.31423431583264233,0.3074080864057261,0.28625849220159666
TSCO.L,0.27939304525513137,0.3152385976189812,0.3116732514512215,0.2313400177688126,0.09546555815471006,0.4273058890619978,0.3600078908008305,0.3419701174632277,0.29391805985856967,0.3032258434899564,0.15009823110875503,0.21833388441965576,0.24628436379886134,0.3375220526027994,0.3508373340499954,0.333213378190452,0.3370442313127895,0.3670148981480162,0.3490156850877173,0.34309539007014916,0.2302073589264145,0.058566490519689776,0.40254263603760426,0.15025730709922624,0.2443171117033975,-0.0020338794121713567,0.4136697043891756,0.36935248062249787,0.032976637165753546,0.17476256100484977,0.5734115982021278,0.40606626457487943,0.26020518571299134,0.2943187414211198,0.175479471238023,0.19574200605343603,0.24359671729626983,0.3408143440983402,0.3444009851971628,0.2614511773971365,0.3264332332881352,0.20518162191282674,0.36977044031753664,0.2627791304796633,0.08785764267337566,0.43462264359448993,0.3405159810566195,0.3133872025796513,0.26390434424603054,0.0691292753535934,0.27910581890342134,0.4112058648366676,0.12401093562417545,0.3289152100554512,0.24421311604384127,0.2401364734002342,0.41247175495951927,0.3629667216107931,0.2762564697468769,0.09484104778492607,0.34977843947675374,0.3862306309058587,0.37650628239108286,0.28413867433090406,0.22696033726452378,0.27956060840886293,0.34070202059651683,0.31707015169739095,0.518504043498237,0.3633208311877529,0.38567199671572416,0.23148559703926677,0.312009291687282,0.2729445723031517,0.30957108395964145,0.20483920114220705,0.31799630102081927,0.19842498843473885,0.3546008288116807,0.3616359826402275,0.22538684712808518,1.0,0.401388628446444,0.3825121968734835,0.1720273308339374,0.27059246505113804,0.38979806983586734,0.2116308660523329,0.3229091912435572,0.3783382634456959
ULVR.L,0.24713970994127635,0.2655942135421996,0.325058991603964,0.2580804129455673,0.11202525221831876,0.4912603449600226,0.369291902009011,0.32494259041395346,0.3161325683045091,0.27471967832190664,0.14003820349047721,0.22424955337467492,0.19993988375119975,0.39097822192555237,0.3924034856083332,0.28603511977355517,0.328777499843506,0.34462131014806713,0.3672154324561327,0.35514373652697434,0.20346319116841075,-0.0009956371049100277,0.5185912339208302,0.07279818272772752,0.2043729761260034,0.05765969241425338,0.3754231227909597,0.39290633072046655,0.027244182128728093,0.23756630006088064,0.42907814507827835,0.40131401772785047,0.21934001265277153,0.28671340624500546,0.20116548097941792,0.13941646671789704,0.16153445480371056,0.34724687942826105,0.3134899569860203,0.2353876008884694,0.39283415054878007,0.1681127819549719,0.3359228236552408,0.27350154834354035,0.06399487549873473,0.35508969134941215,0.2932849629482098,0.30843969226058104,0.21251796450544994,0.04539241774657106,0.2453876989978259,0.2684737390886171,0.1379318340345798,0.2652078953645173,0.26268696573827316,0.18946936659921165,0.31126501427672415,0.37467219203077795,0.17997326462092983,0.04912918677744654,0.3747118687285017,0.4635612045858551,0.3840471042981675,0.26316022258542265,0.19162656526773622,0.32462693016460065,0.35424767988006634,0.31649990384503635,0.3756550567210837,0.3773976652021193,0.40217238510351483,0.21356547863411135,0.3248417166391342,0.31341518524268697,0.30838260408047036,0.16308845389369464,0.31682746294724284,0.2164769850010376,0.3853549218316038,0.33670345215335035,0.16345702624346917,0.401388628446444,1.0,0.41578914141072904,0.17387335080783986,0.20541112573533327,0.36740892700642647,0.22399976275749223,0.3033468220621331,0.37186638369902825
UU.L,0.22132773385436352,0.27668821326224674,0.35247493372556393,0.2629330185852942,0.07769772537042556,0.42247187562305916,0.3457098073356639,0.3438288230420212,0.30945765298856803,0.2945453314757685,0.1533298980757056,0.2501158433281396,0.22027582714473334,0.3970809794397125,0.381733788550381,0.3276057596695134,0.34898576510229606,0.364733233839827,0.46929587212158136,0.34430546483046426,0.2248404612316204,0.020043159696362417,0.44553666175602546,0.16016921376107215,0.1843911166362432,0.02455658332306534,0.39048445911035107,0.4057683363728985,0.0043570025892972365,0.2253920048035143,0.4848529883377706,0.36478369072389655,0.24231693335949406,0.2865794700376048,0.21726083423530163,0.14984797044635442,0.16520681587555958,0.35558023633240693,0.3175458461201604,0.21489769721872015,0.35848387655978614,0.21413884015024603,0.3354285475116026,0.24024215335079355,0.09249835798202861,0.3412683749435915,0.33156040220178046,0.2809158912980167,0.22234708180159363,0.05457777795231006,0.25131769180525,0.25779471102330986,0.11440924513008777,0.3014745491183193,0.3446735654205908,0.20794004146978617,0.2953548295703649,0.3062917765703717,0.16695067301481709,0.16139577280192463,0.349865532526422,0.3934199164076255,0.3401917897245572,0.2974871933221985,0.23215113057645376,0.31098067904306476,0.3404055753399922,0.2709270334608187,0.35733943433929133,0.3710608549248932,0.4046890481929772,0.2586276963128017,0.5808372560719115,0.31627943649037843,0.3168404552957821,0.18051508897658847,0.337332078479892,0.18660159273901425,0.5662003622204368,0.35002739418659273,0.13269618324329432,0.3825121968734835,0.41578914141072904,1.0,0.18168093436335586,0.1942141161260548,0.36058743780709784,0.25896072284227417,0.3068876181290426,0.36449434787336915
UTG.L,0.25382349927016995,0.1898977147408208,0.2934018796956783,0.23597410386944304,0.20736990982612089,0.19617241156907564,0.17692486986740433,0.2936323331789654,0.13727866204472813,0.2655200479663883,0.24048441585148267,0.15421571771022657,0.21311294941827838,0.20844177401161246,0.1314797011426133,0.335578856746922,0.17651571704166907,0.21898414047712342,0.14608521967840907,0.20522066113502635,0.24199161425914945,0.07206474703700876,0.1890137137727068,0.14573460613196274,0.16846237307054696,0.08086723600002878,0.2751748764759595,0.2662602870657486,0.00896958773651148,0.23158229386873275,0.28799803594762974,0.14704881078347215,0.2462116856046034,0.2519347372008976,0.16092568125289372,0.1328039279637662,0.19948151909875222,0.30261606483396575,0.29703090503163604,0.28723101656607436,0.12771155788665906,0.25809147406796834,0.29000823362343664,0.24943709966859806,0.068224664019752,0.23365642159061342,0.3662512726468122,0.2522299523952299,0.25979066239322446,0.1429743810206238,0.23907450227343827,0.19252448618530765,0.17475149272483187,0.3260355085245785,0.09134007960846309,0.2653202187945482,0.2412979613815251,0.20766092180019238,0.2421467604545721,0.12940605704616495,0.280057402471169,0.15599131854216886,0.16788633298759126,0.2562368449588077,0.188416939325281,0.22596954111784107,0.23576996448703502,0.17216358616430644,0.17195625118879013,0.2727319621672199,0.36537954240796866,0.41903211951238273,0.1599193295250714,0.17780613971341674,0.13757622294631183,0.22720538091404568,0.21909542005943014,0.19536584222980574,0.1684660560876402,0.29655731823162884,0.2717719239855734,0.1720273308339374,0.17387335080783986,0.18168093436335586,1.0,0.27427300624099404,0.16071647674004358,0.3181320141962741,0.28082768691555376,0.2465955243343905
VTY.L,0.28603372987138714,0.29181353913205915,0.30334463198474515,0.3032284891776984,0.22491144453639866,0.26654684572676124,0.17598901409825282,0.376973084509363,0.2238303037423757,0.35931218245398494,0.4506892712863043,0.2714395593904398,0.5378539168800095,0.20213910677823363,0.1336620131376189,0.42623153539400155,0.21937220660351078,0.26540208727566733,0.1737284480550878,0.2516138963925602,0.27561666320365075,0.10672031964031506,0.22584397653061483,0.13727163458784744,0.3121592265482678,0.047012309700399726,0.328932094309398,0.32739294167814736,0.04090140792621093,0.2025943441361214,0.5256327038803648,0.18762785447055977,0.30225045118771016,0.30185742621755496,0.16713395164706615,0.22662527842338062,0.3012658517814737,0.3381730437078761,0.3772430805992609,0.336369427296156,0.1393160383452207,0.3063018497462188,0.36463430486880666,0.2914385292344418,0.07057681387048423,0.40969661677104496,0.42447534966498934,0.35862233545511135,0.31061979378228,0.12473073148295487,0.2922956550658844,0.3793782413737043,0.1546982063586948,0.37697753892435565,0.1256378474881411,0.2822654558435562,0.4445799931191193,0.2819569085238866,0.6875567401633385,0.15391245017782157,0.35216686347116083,0.17763242150345923,0.2568373576590214,0.29380062304184157,0.2931356885943308,0.2767947791010507,0.3209300665284418,0.25140820084193843,0.2743969577808985,0.33542090641862254,0.3782532617156021,0.4103402246323497,0.1686116391483083,0.16455606444160809,0.16323703649562146,0.3232975743445135,0.25338503560671827,0.28023278350963304,0.151739015491195,0.34683497994719614,0.5274401596032192,0.27059246505113804,0.20541112573533327,0.1942141161260548,0.27427300624099404,1.0,0.22496133899631504,0.3314811470985415,0.38865645457501724,0.3354417056959049
VOD.L,0.2896869871285298,0.34039770346372017,0.3709545922158472,0.2569344041290964,0.12097792432272679,0.35619237987156466,0.36807488176490816,0.41313199165485237,0.324401685332665,0.36009680897968027,0.08406108752916258,0.23932748968136244,0.22577261023814676,0.38845634412523095,0.3064187545600225,0.2996265689795653,0.5107007750138972,0.3509920238792059,0.34108972586247877,0.3779033057824111,0.20830822620835623,0.02149608553288402,0.3930664523359358,0.09956615585928966,0.2392437428359877,0.0482189032683882,0.3817963565404167,0.42389629490196234,-0.00013396011048188053,0.2419956734112703,0.4813453638969815,0.41120803145871104,0.2632042117521289,0.35080793406427513,0.17216185035255377,0.15524830730201464,0.20008014526497156,0.42627729678710796,0.3542045614745282,0.26575684762971774,0.2843017099716406,0.23884733661368548,0.39020071608620666,0.25729835023108916,0.06944621971634564,0.37297857337552426,0.31294290103501166,0.36731429316803954,0.30406505389999994,0.09174100782579613,0.2598606107048459,0.33255646291039964,0.06488383346817496,0.31817311806723364,0.23739821485603588,0.27211955295593426,0.3589191213458233,0.4582462327705908,0.21633643196499255,0.16062205577892452,0.4085816113868903,0.29036626691871303,0.41768374856018536,0.28702911563456074,0.21301623960589766,0.32859539813013594,0.4374175763503346,0.4444770094633977,0.34738064151917863,0.46336367521026983,0.44165322488015774,0.21200054513796635,0.29168739172122105,0.28073349221088434,0.3091336477601196,0.21068311343224122,0.3291073787493527,0.1946822068281683,0.33863669261616475,0.4023927502259413,0.15329219607638936,0.38979806983586734,0.36740892700642647,0.36058743780709784,0.16071647674004358,0.22496133899631504,1.0,0.2507890612003932,0.2821655630855827,0.486270206843227
WEIR.L,0.3773503817601004,0.29416880283693125,0.5192505513279407,0.4855091715436728,0.2576677497536827,0.27537044443023756,0.19684367116677945,0.43307419164293404,0.2718493998428393,0.3853736842279512,0.26182033232380153,0.29216328917699963,0.29137159636755805,0.3359619366770176,0.19790394343528964,0.37484531366722706,0.316768171913528,0.3388966701033365,0.22512754555578107,0.3486295260408787,0.427539545658093,0.10085411231179903,0.2817055358187853,0.18939065404665784,0.28008029718340255,0.09667587540872855,0.4233885723019629,0.44582931992554825,0.01941845444820022,0.502031946362785,0.6423762516880938,0.16404345868744227,0.38276179617991823,0.37008074037935185,0.2647064354595344,0.17678501938904287,0.2728416739517825,0.39321444043509984,0.43468055675369444,0.5323155812342308,0.19103654374725393,0.4064596033300476,0.42262106572301367,0.4322898002058066,0.1261456815380309,0.3545555416145627,0.3960496398594183,0.37616980854465204,0.3435473028625059,0.1939476503509919,0.3670447849693682,0.31724761066651597,0.21640263086451816,0.4243047623272581,0.15143355876804215,0.3213934402806871,0.37626043824831057,0.3377323874738407,0.3611707944123892,0.22719433836184227,0.42890815632828494,0.21927976450175074,0.3380734934282773,0.32713010209586046,0.33427165781793994,0.500014495399802,0.4265381170412555,0.31385860300514623,0.2676870349873376,0.40843055371881865,0.5383310367570722,0.38335641205540116,0.21415583266884639,0.31704247967197324,0.26270947607551504,0.32929037272134837,0.3881535943382943,0.41355474703723805,0.24713754930158485,0.4433809982010762,0.31423431583264233,0.2116308660523329,0.22399976275749223,0.25896072284227417,0.3181320141962741,0.3314811470985415,0.2507890612003932,1.0,0.431257934593058,0.4435274294194412
WTB.L,0.32326964722041607,0.31469272901103457,0.44403322617590435,0.38678173238053787,0.21114371176460375,0.37458199249814694,0.26184616203991545,0.4249876557278917,0.28780594414767585,0.3991574234420023,0.25925338417315097,0.28300675696980593,0.3396578739198621,0.32451260534763793,0.2835553223448075,0.4361923286620978,0.3093704753707443,0.3678938947251846,0.27860590874506763,0.39050898497986436,0.3188662539118833,0.10349848968693302,0.37232568684269646,0.1590600349534494,0.31206045821889644,0.06196279086447201,0.5186011435868824,0.41377981645326817,0.08655591945928374,0.37146924066750864,0.5337816936393049,0.25073197395090363,0.33810429125120156,0.38255588524782563,0.20531274082191459,0.19760083785210664,0.3215868143028475,0.42235836255306575,0.5197503382560944,0.37601802793528083,0.2605261417196476,0.3264108065667866,0.4738308556257277,0.37962746597470226,0.09370571598374697,0.49398076107698685,0.43469118630083814,0.38519908913241624,0.32546084906025424,0.12384091928988009,0.3670017339937207,0.41170753921761977,0.20377491855626553,0.4389842171388804,0.18514911170863507,0.28598892711047386,0.4974874110407106,0.36375194167766234,0.41889849386910194,0.11557753993286947,0.4326047911785676,0.26531436152982346,0.3579090326875909,0.30265313872674376,0.3338048615977691,0.3836194218259425,0.41969013666659866,0.29711005786173694,0.34117289486154917,0.4203752874646478,0.44527473518021576,0.40703816324665126,0.27824509129468694,0.30206767878229984,0.2780719358717117,0.3040784114201611,0.375389142556486,0.3038447363899158,0.31171648537878527,0.43839079008955373,0.3074080864057261,0.3229091912435572,0.3033468220621331,0.3068876181290426,0.28082768691555376,0.38865645457501724,0.2821655630855827,0.431257934593058,1.0,0.4313318505546135
WPP.L,0.38161108936471566,0.34195604047324707,0.5192692907329507,0.4066332110221967,0.23671430873831234,0.3705726830713198,0.37530174849270753,0.4984832703705572,0.3774117103652399,0.44137340061776054,0.22073451058328497,0.2718444538506429,0.30471719322406243,0.42012648013594023,0.27236026068154723,0.42042162911127207,0.4358380179807784,0.4094907166273946,0.3639336354065201,0.4302849427842901,0.3356868419512589,0.057767409475782336,0.4084921359119741,0.15615589597674606,0.33753736428277037,0.043679719075196355,0.5430026330795445,0.5228238397827967,0.028462364815652643,0.3824556486955087,0.6996117114843412,0.361284988868782,0.35738573088170367,0.3992348087289012,0.29556448807653024,0.21727183159387511,0.2791843565131127,0.5027612079723024,0.5083670246960849,0.4407773435145266,0.23537222574687205,0.3805801116272181,0.5571603827809022,0.3849225687109807,0.11743349785499016,0.4861985808840213,0.42104821661598696,0.45193451646818844,0.40046712280176733,0.1313406144948013,0.3670937432926912,0.4056924399008715,0.18911240184479225,0.48123513320099776,0.20378968380340653,0.3532950054947283,0.4504013613939063,0.6105481932072226,0.3590385331919147,0.1715362041158211,0.5071097819021779,0.2995807573838001,0.546862613477587,0.35774484705189513,0.3723092191928408,0.4639444845852726,0.526236814012111,0.5215919961319078,0.3913491092959837,0.5160316011825807,0.5773473322162519,0.3298752638762889,0.28040373079399805,0.3046861167325434,0.3086431140927749,0.28247184737418635,0.4128824022691232,0.3172132384856028,0.31930459511563486,0.515351800376458,0.28625849220159666,0.3783382634456959,0.37186638369902825,0.36449434787336915,0.2465955243343905,0.3354417056959049,0.486270206843227,0.4435274294194412,0.4313318505546135,1.0
